location_set_version_id,location_set_id,location_id,ihme_loc_id,location_name,level,parent_id,path_to_top_parent,region_id,region_name,super_region_id,super_region_name,sort_order,location_ascii_name,location_name_short,location_type_id,location_type,is_estimate,most_detailed,lancet_label,local_id,developed,start_date,end_date,date_inserted,last_updated
714,35,44933,RUS_44933,Republic of Kalmykia,4,62,"1,31,56,62,44933",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",101,Republic of Kalmykia,Kalmykia,4,admin2,1,1,Republic of Kalmykia,1185,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44921,RUS_44921,Republic of Karelia,4,62,"1,31,56,62,44921",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",102,Republic of Karelia,Karelia,4,admin2,1,1,Republic of Karelia,1186,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44970,RUS_44970,Republic of Khakasia,4,62,"1,31,56,62,44970",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",103,Republic of Khakasia,Khakasia,4,admin2,1,1,Republic of Khakasia,1195,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44948,RUS_44948,Republic of Mariy El,4,62,"1,31,56,62,44948",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",104,Republic of Mariy El,Mari El,4,admin2,1,1,Republic of Mari El,1188,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44949,RUS_44949,Republic of Mordovia,4,62,"1,31,56,62,44949",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",105,Republic of Mordovia,Mordovia,4,admin2,1,1,Republic of Mordovia,1189,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44944,RUS_44944,Republic of North Ossetia-Alania,4,62,"1,31,56,62,44944",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",106,Republic of North Ossetia-Alania,Alania,4,admin2,1,1,Republic of North Ossetia - Alania,1190,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44979,RUS_44979,Republic of Sakha (Yakutia),4,62,"1,31,56,62,44979",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",107,Republic of Sakha (Yakutia),Sakha,4,admin2,1,1,Republic of Sakha (Yakutia),1198,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44950,RUS_44950,Republic of Tatarstan,4,62,"1,31,56,62,44950",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",108,Republic of Tatarstan,Tatarstan,4,admin2,1,1,Republic of Tatarstan,1192,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44969,RUS_44969,Republic of Tuva,4,62,"1,31,56,62,44969",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",109,Republic of Tuva,Tuva,4,admin2,1,1,Republic of Tuva,1193,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44938,RUS_44938,Rostov oblast,4,62,"1,31,56,62,44938",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",110,Rostov oblast,Rostov,4,admin2,1,1,Rostov oblast,1160,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44914,RUS_44914,Ryazan oblast,4,62,"1,31,56,62,44914",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",111,Ryazan oblast,Ryazan,4,admin2,1,1,Ryazan oblast,1161,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44985,RUS_44985,Sakhalin oblast,4,62,"1,31,56,62,44985",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",112,Sakhalin oblast,Sakhalin,4,admin2,1,1,Sakhalin oblast,1164,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44958,RUS_44958,Samara oblast,4,62,"1,31,56,62,44958",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",113,Samara oblast,Samara,4,admin2,1,1,Samara oblast,1136,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44931,RUS_44931,Sankt-Petersburg,4,62,"1,31,56,62,44931",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",114,Sankt-Petersburg,Sankt-Petersburg,4,admin2,1,1,"St. Petersburg, city of",1140,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44959,RUS_44959,Saratov oblast,4,62,"1,31,56,62,44959",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",115,Saratov oblast,Saratov,4,admin2,1,1,Saratov oblast,1163,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44915,RUS_44915,Smolensk oblast,4,62,"1,31,56,62,44915",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",116,Smolensk oblast,Smolensk,4,admin2,1,1,Smolensk oblast,1166,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44946,RUS_44946,Stavropol kray,4,62,"1,31,56,62,44946",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",117,Stavropol kray,Stavropol,4,admin2,1,1,Stavropol krai,1107,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44962,RUS_44962,Sverdlovsk oblast,4,62,"1,31,56,62,44962",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",118,Sverdlovsk oblast,Sverdlovsk,4,admin2,1,1,Sverdlovsk oblast,1165,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44916,RUS_44916,Tambov oblast,4,62,"1,31,56,62,44916",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",119,Tambov oblast,Tambov,4,admin2,1,1,Tambov oblast,1168,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44978,RUS_44978,Tomsk oblast,4,62,"1,31,56,62,44978",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",120,Tomsk oblast,Tomsk,4,admin2,1,1,Tomsk oblast,1169,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44918,RUS_44918,Tula oblast,4,62,"1,31,56,62,44918",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",121,Tula oblast,Tula,4,admin2,1,1,Tula oblast,1170,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44917,RUS_44917,Tver oblast,4,62,"1,31,56,62,44917",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",122,Tver oblast,Tver,4,admin2,1,1,Tver oblast,1128,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44965,RUS_44965,Tyumen oblast without autonomous areas,4,62,"1,31,56,62,44965",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",123,Tyumen oblast without autonomous areas,Tyumen w/o auto,4,admin2,1,1,Tyumen oblast without autonomous areas,1171,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44951,RUS_44951,Udmurt Republic,4,62,"1,31,56,62,44951",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",124,Udmurt Republic,Udmurt,4,admin2,1,1,Udmurtian Republic,1194,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44960,RUS_44960,Ulyanovsk oblast,4,62,"1,31,56,62,44960",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",125,Ulyanovsk oblast,Ulyanovsk,4,admin2,1,1,Ulyanovsk oblast,1173,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44905,RUS_44905,Vladimir oblast,4,62,"1,31,56,62,44905",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",126,Vladimir oblast,Vladimir,4,admin2,1,1,Vladimir oblast,1117,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44937,RUS_44937,Volgograd oblast,4,62,"1,31,56,62,44937",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",127,Volgograd oblast,Volgograd,4,admin2,1,1,Volgograd oblast,1118,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44925,RUS_44925,Vologda oblast,4,62,"1,31,56,62,44925",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",128,Vologda oblast,Vologda,4,admin2,1,1,Vologda oblast,1119,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44906,RUS_44906,Voronezh oblast,4,62,"1,31,56,62,44906",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",129,Voronezh oblast,Voronezh,4,admin2,1,1,Voronezh oblast,1120,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44964,RUS_44964,Yamalo-Nenets autonomous area,4,62,"1,31,56,62,44964",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",130,Yamalo-Nenets autonomous area,Yamalo,4,admin2,1,1,Yamal-Nenets Autonomous Okrug,271,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44919,RUS_44919,Yaroslavl oblast,4,62,"1,31,56,62,44919",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",131,Yaroslavl oblast,Yaroslavl,4,admin2,1,1,Yaroslavl oblast,1178,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44972,RUS_44972,Zabaikalsk kray,4,62,"1,31,56,62,44972",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",132,Zabaikalsk kray,Zabaikalsk,4,admin2,1,1,Trans-Baikal krai,1176,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,63,UKR,Ukraine,3,56,"1,31,56,63",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",133,Ukraine,Ukraine,2,admin0,0,0,Ukraine,UKR,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44934,UKR_44934,Republic of Crimea,4,63,"1,31,56,63,44934",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",134,Republic of Crimea,Crimea,4,admin2,1,1,Republic of Crimea,1135,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44939,UKR_44939,Sevastopol,4,63,"1,31,56,63,44939",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",135,Sevastopol,Sevastopol,4,admin2,1,1,Sevastopol,1167,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,50559,UKR_50559,Ukraine (without Crimea & Sevastopol),4,63,"1,31,56,63,50559",56,Eastern Europe,31,"Central Europe, Eastern Europe, and Central Asia",136,Ukraine (without Crimea & Sevastopol),Ukraine no Crimea & Sevastopol,13,subnational,1,1,Ukraine (without Republic of Crimea & Sevastopol),,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,64,S1,High-income,1,1,"1,64",NA,,64,High-income,137,High-income,HI,7,superregion,0,0,High income,S1,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,70,R6,Australasia,2,64,"1,64,70",70,Australasia,64,High-income,138,Australasia,Australasia,6,region,0,0,Australasia,R6,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,71,AUS,Australia,3,70,"1,64,70,71",70,Australasia,64,High-income,139,Australia,Australia,2,admin0,1,1,Australia,AUS,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,72,NZL,New Zealand,3,70,"1,64,70,72",70,Australasia,64,High-income,140,New Zealand,New Zealand,2,admin0,0,0,New Zealand,NZL,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44850,NZL_44850,New Zealand Maori population,4,72,"1,64,70,72,44850",70,Australasia,64,High-income,141,New Zealand Maori population,NZ Maori,17,ethnicity,1,1,New Zealand Maori population,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44851,NZL_44851,New Zealand non-Maori population,4,72,"1,64,70,72,44851",70,Australasia,64,High-income,142,New Zealand non-Maori population,NZ non-Maori,17,ethnicity,1,1,New Zealand non-Maori population,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,65,R1,High-income Asia Pacific,2,64,"1,64,65",65,High-income Asia Pacific,64,High-income,143,High-income Asia Pacific,HI Asia Pac,6,region,0,0,High-income Asia Pacific,R1,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,66,BRN,Brunei Darussalam,3,65,"1,64,65,66",65,High-income Asia Pacific,64,High-income,144,Brunei Darussalam,Brunei Darussalam,2,admin0,1,1,Brunei,BRN,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,67,JPN,Japan,3,65,"1,64,65,67",65,High-income Asia Pacific,64,High-income,145,Japan,Japan,2,admin0,0,0,Japan,JPN,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35446,JPN_35446,Aichi,4,67,"1,64,65,67,35446",65,High-income Asia Pacific,64,High-income,146,Aichi,Aichi,4,admin2,1,1,Aichi,JP-23,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35428,JPN_35428,Akita,4,67,"1,64,65,67,35428",65,High-income Asia Pacific,64,High-income,147,Akita,Akita,4,admin2,1,1,Akita,JP-05,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35425,JPN_35425,Aomori,4,67,"1,64,65,67,35425",65,High-income Asia Pacific,64,High-income,148,Aomori,Aomori,4,admin2,1,1,Aomori,JP-02,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35435,JPN_35435,Chiba,4,67,"1,64,65,67,35435",65,High-income Asia Pacific,64,High-income,149,Chiba,Chiba,4,admin2,1,1,Chiba,JP-12,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35461,JPN_35461,Ehime,4,67,"1,64,65,67,35461",65,High-income Asia Pacific,64,High-income,150,Ehime,Ehime,4,admin2,1,1,Ehime,JP-38,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35441,JPN_35441,Fukui,4,67,"1,64,65,67,35441",65,High-income Asia Pacific,64,High-income,151,Fukui,Fukui,4,admin2,1,1,Fukui,JP-18,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35463,JPN_35463,Fukuoka,4,67,"1,64,65,67,35463",65,High-income Asia Pacific,64,High-income,152,Fukuoka,Fukuoka,4,admin2,1,1,Fukuoka,JP-40,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35430,JPN_35430,Fukushima,4,67,"1,64,65,67,35430",65,High-income Asia Pacific,64,High-income,153,Fukushima,Fukushima,4,admin2,1,1,Fukushima,JP-07,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35444,JPN_35444,Gifu,4,67,"1,64,65,67,35444",65,High-income Asia Pacific,64,High-income,154,Gifu,Gifu,4,admin2,1,1,Gifu,JP-21,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35433,JPN_35433,Gunma,4,67,"1,64,65,67,35433",65,High-income Asia Pacific,64,High-income,155,Gunma,Gunma,4,admin2,1,1,Gunma,JP-10,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35457,JPN_35457,Hiroshima,4,67,"1,64,65,67,35457",65,High-income Asia Pacific,64,High-income,156,Hiroshima,Hiroshima,4,admin2,1,1,Hiroshima,JP-34,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35424,JPN_35424,Hokkaidō,4,67,"1,64,65,67,35424",65,High-income Asia Pacific,64,High-income,157,Hokkaido,Hokkaido,4,admin2,1,1,Hokkaidō,JP-01,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35451,JPN_35451,Hyōgo,4,67,"1,64,65,67,35451",65,High-income Asia Pacific,64,High-income,158,Hyogo,Hyogo,4,admin2,1,1,Hyōgo,JP-28,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35431,JPN_35431,Ibaraki,4,67,"1,64,65,67,35431",65,High-income Asia Pacific,64,High-income,159,Ibaraki,Ibaraki,4,admin2,1,1,Ibaraki,JP-08,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35440,JPN_35440,Ishikawa,4,67,"1,64,65,67,35440",65,High-income Asia Pacific,64,High-income,160,Ishikawa,Ishikawa,4,admin2,1,1,Ishikawa,JP-17,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35426,JPN_35426,Iwate,4,67,"1,64,65,67,35426",65,High-income Asia Pacific,64,High-income,161,Iwate,Iwate,4,admin2,1,1,Iwate,JP-03,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35460,JPN_35460,Kagawa,4,67,"1,64,65,67,35460",65,High-income Asia Pacific,64,High-income,162,Kagawa,Kagawa,4,admin2,1,1,Kagawa,JP-37,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35469,JPN_35469,Kagoshima,4,67,"1,64,65,67,35469",65,High-income Asia Pacific,64,High-income,163,Kagoshima,Kagoshima,4,admin2,1,1,Kagoshima,JP-46,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35437,JPN_35437,Kanagawa,4,67,"1,64,65,67,35437",65,High-income Asia Pacific,64,High-income,164,Kanagawa,Kanagawa,4,admin2,1,1,Kanagawa,JP-14,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35462,JPN_35462,Kōchi,4,67,"1,64,65,67,35462",65,High-income Asia Pacific,64,High-income,165,Kochi,Kochi,4,admin2,1,1,Kōchi,JP-39,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35466,JPN_35466,Kumamoto,4,67,"1,64,65,67,35466",65,High-income Asia Pacific,64,High-income,166,Kumamoto,Kumamoto,4,admin2,1,1,Kumamoto,JP-43,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35449,JPN_35449,Kyōto,4,67,"1,64,65,67,35449",65,High-income Asia Pacific,64,High-income,167,Kyoto,Kyoto,4,admin2,1,1,Kyōto,JP-26,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35447,JPN_35447,Mie,4,67,"1,64,65,67,35447",65,High-income Asia Pacific,64,High-income,168,Mie,Mie,4,admin2,1,1,Mie,JP-24,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35427,JPN_35427,Miyagi,4,67,"1,64,65,67,35427",65,High-income Asia Pacific,64,High-income,169,Miyagi,Miyagi,4,admin2,1,1,Miyagi,JP-04,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35468,JPN_35468,Miyazaki,4,67,"1,64,65,67,35468",65,High-income Asia Pacific,64,High-income,170,Miyazaki,Miyazaki,4,admin2,1,1,Miyazaki,JP-45,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35443,JPN_35443,Nagano,4,67,"1,64,65,67,35443",65,High-income Asia Pacific,64,High-income,171,Nagano,Nagano,4,admin2,1,1,Nagano,JP-20,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35465,JPN_35465,Nagasaki,4,67,"1,64,65,67,35465",65,High-income Asia Pacific,64,High-income,172,Nagasaki,Nagasaki,4,admin2,1,1,Nagasaki,JP-42,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35452,JPN_35452,Nara,4,67,"1,64,65,67,35452",65,High-income Asia Pacific,64,High-income,173,Nara,Nara,4,admin2,1,1,Nara,JP-29,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35438,JPN_35438,Niigata,4,67,"1,64,65,67,35438",65,High-income Asia Pacific,64,High-income,174,Niigata,Niigata,4,admin2,1,1,Niigata,JP-15,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35467,JPN_35467,Ōita,4,67,"1,64,65,67,35467",65,High-income Asia Pacific,64,High-income,175,Oita,Oita,4,admin2,1,1,Ōita,JP-44,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35456,JPN_35456,Okayama,4,67,"1,64,65,67,35456",65,High-income Asia Pacific,64,High-income,176,Okayama,Okayama,4,admin2,1,1,Okayama,JP-33,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35470,JPN_35470,Okinawa,4,67,"1,64,65,67,35470",65,High-income Asia Pacific,64,High-income,177,Okinawa,Okinawa,4,admin2,1,1,Okinawa,JP-47,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35450,JPN_35450,Ōsaka,4,67,"1,64,65,67,35450",65,High-income Asia Pacific,64,High-income,178,Osaka,Osaka,4,admin2,1,1,Ōsaka,JP-27,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35464,JPN_35464,Saga,4,67,"1,64,65,67,35464",65,High-income Asia Pacific,64,High-income,179,Saga,Saga,4,admin2,1,1,Saga,JP-41,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35434,JPN_35434,Saitama,4,67,"1,64,65,67,35434",65,High-income Asia Pacific,64,High-income,180,Saitama,Saitama,4,admin2,1,1,Saitama,JP-11,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35448,JPN_35448,Shiga,4,67,"1,64,65,67,35448",65,High-income Asia Pacific,64,High-income,181,Shiga,Shiga,4,admin2,1,1,Shiga,JP-25,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35455,JPN_35455,Shimane,4,67,"1,64,65,67,35455",65,High-income Asia Pacific,64,High-income,182,Shimane,Shimane,4,admin2,1,1,Shimane,JP-32,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35445,JPN_35445,Shizuoka,4,67,"1,64,65,67,35445",65,High-income Asia Pacific,64,High-income,183,Shizuoka,Shizuoka,4,admin2,1,1,Shizuoka,JP-22,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35432,JPN_35432,Tochigi,4,67,"1,64,65,67,35432",65,High-income Asia Pacific,64,High-income,184,Tochigi,Tochigi,4,admin2,1,1,Tochigi,JP-09,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35459,JPN_35459,Tokushima,4,67,"1,64,65,67,35459",65,High-income Asia Pacific,64,High-income,185,Tokushima,Tokushima,4,admin2,1,1,Tokushima,JP-36,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35436,JPN_35436,Tōkyō,4,67,"1,64,65,67,35436",65,High-income Asia Pacific,64,High-income,186,Tokyo,Tokyo,4,admin2,1,1,Tōkyō,JP-13,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35454,JPN_35454,Tottori,4,67,"1,64,65,67,35454",65,High-income Asia Pacific,64,High-income,187,Tottori,Tottori,4,admin2,1,1,Tottori,JP-31,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35439,JPN_35439,Toyama,4,67,"1,64,65,67,35439",65,High-income Asia Pacific,64,High-income,188,Toyama,Toyama,4,admin2,1,1,Toyama,JP-16,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35453,JPN_35453,Wakayama,4,67,"1,64,65,67,35453",65,High-income Asia Pacific,64,High-income,189,Wakayama,Wakayama,4,admin2,1,1,Wakayama,JP-30,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,35429,JPN_35429,Yamagata,4,67,"1,64,65,67,35429",65,High-income Asia Pacific,64,High-income,190,Yamagata,Yamagata,4,admin2,1,1,Yamagata,JP-06,1,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
